??Fire火暑熱,Date,type,link,Description,,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,,,type,Date,link,Description,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,22/11/2025,https://www.msn.com/zh-tw/news/national/%E6%96%B0%E5%8C%97%E4%B8%AD%E5%92%8C%E9%9B%99%E5%B1%8D%E5%91%BD%E6%A1%88-%E6%97%A5%E7%B1%8D%E7%94%B7%E8%88%87%E8%87%A5%E7%97%85%E5%89%8D%E5%A6%BB%E5%A4%B1%E8%81%AF-%E6%88%BF%E6%9D%B1%E4%B8%8A%E9%96%80%E9%A9%9A%E8%A6%8B2%E4%BA%BA%E5%90%8C%E4%BA%A1/ar-AA1DKAin?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,新北中和雙屍命案！日籍男與臥病前妻失聯 房東上門驚見2 人同亡,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,13/11/2025,https://www.msn.com/zh-tw/news/national/%E6%AD%B7%E5%8F%B2%E5%AD%B8%E5%AE%B6%E8%A8%B1%E5%80%AC%E9%9B%B2%E9%80%9D%E4%B8%96-%E4%BA%AB%E5%A3%BD95%E6%AD%B2/ar-AA1JRap0?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,歷史學家許倬雲逝世 享壽95歲,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,14/11/2025,https://www.msn.com/zh-tw/news/national/%E8%A6%AA%E6%9B%9D%E6%96%B0%E5%B9%B4-%E7%B0%BD%E5%90%8D%E6%96%B0%E5%B7%A5%E4%BD%9C-%E9%9F%93%E5%9C%8B%E7%91%9C%E4%B8%80%E7%9C%8B%E8%8B%A6%E7%AC%91%E8%AA%8D%E4%BA%86-%E9%A0%AD%E6%9C%89%E9%BB%9E%E6%98%8F/ar-AA1xd8yY?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1,親曝新年「簽名新工作」 韓國瑜一看苦笑認了： 頭有點昏,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,1/12/2025,https://www.msn.com/zh-tw/news/national/%E8%B3%B4%E6%B8%85%E5%BE%B7%E5%AE%A3%E5%B8%8312%E5%85%86%E5%9C%8B%E9%98%B2%E7%89%B9%E5%88%A5%E9%A0%90%E7%AE%97-%E9%99%B3%E4%BD%A9%E7%90%AA%E9%A9%9A-%E5%AE%8C%E5%85%A8%E4%B8%8D%E9%9C%80%E7%AB%8B%E9%99%A2%E5%AF%A9%E6%9F%A5/ar-AA1RccAQ,賴清德宣布1.2兆國防特別預算 陳佩琪驚：完全不需立院審查？,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,18/11/2025,https://www.msn.com/zh-tw/news/national/115%E5%B9%B4%E5%88%9D%E5%B0%87%E9%80%80%E4%BC%91-%E6%9C%80%E9%AB%98%E9%99%A2%E6%B3%95%E5%AE%98%E5%91%A8%E7%9B%88%E6%96%87%E4%B8%8A%E7%8F%AD%E6%99%82%E6%98%8F%E8%BF%B7%E9%80%81%E9%86%AB/ar-AA1PIrPr?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,115年初將退休 最高院法官周盈文上班時昏迷送醫,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,1/12/2025,https://www.msn.com/zh-tw/news/other/%E4%BA%A1%E9%9D%88%E7%AF%80%E9%81%AD%E6%9A%97%E6%AE%BA-%E5%A2%A8%E8%A5%BF%E5%93%A5%E5%B8%82%E9%95%B7-%E8%BA%AB%E4%B8%AD7%E6%A7%8D%E4%BA%A1-%E5%B8%82%E6%B0%91%E9%A9%9A%E6%81%90%E7%9B%AE%E7%9D%B9/ar-AA1PGxcI?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,亡靈節遭暗殺！墨西哥市長「身中7槍亡」 市民驚恐目睹,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,19/11/2025,https://www.msn.com/zh-tw/news/other/%E5%B7%B4%E5%9F%BA%E6%96%AF%E5%9D%A6%E9%A6%96%E9%83%BD%E7%99%BC%E7%94%9F%E8%87%AA%E6%AE%BA%E7%82%B8%E5%BD%88%E8%A5%B2%E6%93%8A-%E8%87%B3%E5%B0%9112%E4%BA%BA%E5%96%AA%E7%94%9F/ar-AA1QdmpC?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,巴基斯坦首都發生自殺炸彈襲擊 至少12 人喪生,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,29/11/2025,https://www.msn.com/zh-tw/news/other/%E7%94%B7%E6%9A%B4%E6%96%83-%E6%91%94%E6%AD%BB%E8%AE%8A%E5%91%BD%E6%A1%88-2%E5%8F%8B%E8%A2%AB%E9%80%AE%E5%8B%95%E6%A9%9F%E6%9B%9D-%E7%85%A7%E6%9C%8D%E5%93%A1%E9%80%81%E7%94%9F%E6%97%A5%E7%A6%AE%E6%8F%AD%E6%86%BE%E4%BA%8B/ar-AA1R5jsP?apiversion=v2&domshim=1&noservercache=1&noservertelemetry=1&batchservertelemetry=1&renderwebcomponents=1&wcseo=1,男暴斃「摔死變命案」2 友被逮動機曝照服員送生日禮揭憾事,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,12/11/2025,https://www.msn.com/zh-tw/news/world/%E5%8D%B0%E5%BA%A6%E7%B4%85%E5%A0%A1%E6%B1%BD%E8%BB%8A%E7%88%86%E7%82%B8%E9%87%808%E6%AD%BB-%E8%AD%A6%E6%96%B9%E7%99%BC%E7%8F%BE-%E5%9C%9F%E8%A3%BD%E7%82%B8%E5%BD%88-%E5%88%9D%E5%88%A4%E6%81%90%E6%94%BB/ar-AA1Qc2ZM,印度紅堡汽車爆炸釀8死 警方發現「土製炸彈」 初判恐攻,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,14/11/2025,https://www.msn.com/zh-tw/news/world/%E5%BD%B1-%E5%8D%B0%E5%BA%A6%E9%A6%96%E9%83%BD%E5%9C%B0%E9%90%B5%E7%AB%99%E6%B1%BD%E8%BB%8A%E7%88%86%E7%82%B8-%E6%85%98%E9%87%8010%E6%AD%BB30%E5%82%B7-%E7%8F%BE%E5%A0%B4%E9%A9%9A%E8%A6%8B%E5%AF%A6%E5%BD%88-%E8%AD%A6%E6%96%B9%E4%B8%8D%E6%8E%92%E9%99%A4%E6%81%90%E6%94%BB/ar-AA1QbGaO,(影) 印度首都地鐵站汽車爆炸! 慘釀10死30傷 現場驚見實彈 警方: 不排除恐攻,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,29/11/2025,https://www.ohpama.com/989805/%E7%94%9F%E6%B4%BB%E7%86%B1%E8%A9%B1/%E7%94%9F%E6%B4%BB%E7%86%B1%E8%A9%B1/%E6%B7%B1%E5%9C%B3-14%E6%AD%B2-%E7%94%B7%E7%94%9F-%E5%A5%B3%E5%90%8C%E5%AD%B8-%E7%B5%82%E8%BA%AB%E7%9B%A3%E7%A6%81/,深圳 14歲男生斬殺同齡女同學被判終身監禁| 生活熱話,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,13/11/2025,https://www.orangenews.hk/hongkong/V2KNf9o/%E5%BD%A9%E8%99%B9%E9%82%A8%E8%AC%80%E6%AE%BA%E6%A1%88-63%E6%AD%B2%E7%94%B7%E5%9C%B0%E7%9B%A4%E5%B7%A5%E7%96%91%E5%9B%A0%E5%8F%8B%E4%BA%BA%E6%AC%A0%E5%82%B5%E6%8D%85%E6%AD%BB%E5%B0%8D%E6%96%B9-%E6%9B%BE%E7%A8%B1%E6%AD%BB%E8%80%85%E5%88%B0%E5%85%B6%E5%AE%B6%E7%B6%AD%E4%BF%AE%E6%84%8F%E5%A4%96%E5%8F%97%E5%82%B7.shtml,彩虹?謀殺案｜63歲男地盤工疑因友人欠債捅死對方 曾稱死者到其家維修意外受傷,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,24/11/2025,https://www.orientaldaily.com.my/news/buzz/2025/11/23/778202,??趁前男友熟睡?炭致死制造殉情假象遭判?身?禁| 世界万象| 東方網馬來西亞東方日報,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,27/11/2025,https://www.pinview.com.tw/News/51852.html,22歲母親怒推新生兒墜11樓亡 法醫揭一句話引爆殺機,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,26/11/2025,https://www.sbs.com.au/language/chinese/zh-hant/article/second-teen-charged-over-alleged-murder-near-sydney-school/7p6tdr7df,雪梨17歲男生被刺死案 第二名少年被控謀殺,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,25/11/2025,https://www.sbs.com.au/language/chinese/zh-hant/article/teen-charged-with-murder-after-stabbing-near-school/y8mk8zpzt,雪梨17歲少年被刺死 15歲少年被控謀殺,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,14/11/2025,https://www.setn.com/m/ampnews.aspx?NewsID=1750561,假釋後不滿被分手殺女友…小王17年前殺人妻竟致電死者孩辯「太愛妳媽」,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,15/11/2025,https://www.setn.com/m/ampnews.aspx?NewsID=1751208,鬼男友長相曝！吃餅乾掉屑…刺龍鳳手掐4歲童頭顱撞陽台「魂囚植物人」,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,29/11/2025,https://www.setn.com/News.aspx?NewsID=1758140,吸毒3P激戰2男！70歲翁赤裸暴斃「屍身爬滿螞蟻」同行者供詞矛盾| 國際,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,1/12/2025,https://www.singtao.ca/7346701/2025-11-30/news-%E5%A5%A7%E7%BE%8E%E5%A6%9D%E5%8D%9A%E4%B8%BB%E9%81%AD%E5%8B%92%E6%96%83%E8%97%8F%E7%AF%8B+%E5%89%8D%E7%94%B7%E5%8F%8B%E8%AA%8D%E8%AC%80%E6%AE%BA%E6%A3%84%E5%B1%8D/,奧美妝博主遭勒斃藏篋 前男友認謀殺棄屍,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,15/11/2025,https://www.singtaousa.com/2025-11-14/%E8%B7%AF%E6%80%92%E8%A1%9D%E7%AA%81%E8%87%B4%E4%B9%9D%E5%AD%A9%E7%88%B6%E8%A6%AA%E4%BA%A1%E6%B6%89%E6%A1%88%E7%94%B7%E5%AD%90%E8%A2%AB%E6%8D%95%E5%BE%8C%E5%B7%B2%E7%8D%B2%E9%87%8B/5377996,路怒衝突致九孩父親亡 涉案男子被捕後已獲釋,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,22/11/2025,https://www.singtaousa.com/2025-11-20/%E8%8F%AF%E7%94%B7%E6%A7%8D%E6%AE%BA%E5%88%86%E5%B1%85%E5%A6%BB2%E5%AE%B6%E4%BA%BA%E5%BE%8C%E8%87%AA%E6%AE%BA/5382401,華男槍殺分居妻2家人後自殺,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,22/11/2025,https://www.singtaousa.com/2025-11-20/%E9%81%8A%E8%BC%AA%E4%B8%8A%E5%B0%91%E5%A5%B3%E8%BA%AB%E4%BA%A1%E6%A1%88-%E5%85%B6%E7%B9%BC%E5%85%84%E6%88%90%E8%81%AF%E9%82%A6%E8%AA%BF%E6%9F%A5%E5%B0%8D%E8%B1%A1/5382617,遊輪上少女身亡案 其繼兄成聯邦調查對象,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,25/11/2025,https://www.singtaousa.com/2025-11-24/%E6%A7%8D%E5%AB%8C%E8%88%87%E8%AD%A6%E6%96%B9%E4%BA%A4%E7%81%AB%E9%81%AD%E6%A0%BC%E6%96%83-%E4%B8%80%E8%AD%A6%E7%8A%AC%E6%AE%89%E8%81%B7/5385273,槍嫌與警方交火遭格斃 一警犬殉職,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,26/11/2025,https://www.singtaousa.com/2025-11-25/%E7%9F%B3%E7%A1%A4%E5%B0%BE%E9%82%A8%E5%85%A9%E9%9D%92%E5%B9%B4%E6%8D%B1%E6%96%AC-%E5%8D%87%E9%99%8D%E6%A9%9F%E5%BB%82%E6%9F%93%E6%BB%BF%E8%A1%80-%E5%A4%A7%E6%89%B9%E6%8C%81%E7%9B%BE%E8%AD%A6%E8%BF%BD/5386518,石硤尾?兩青年捱斬 升降機廂染滿血 大批持盾警追緝兇徒,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,27/11/2025,https://www.singtaousa.com/2025-11-27/%E5%85%A9%E8%8F%AF%E4%BA%BA%E5%A4%A7%E8%A5%BF%E6%B4%8B%E5%9F%8E%E9%85%92%E5%BA%97%E6%AD%BB%E4%BA%A1%E2%80%82%E5%88%9D%E6%AD%A5%E5%88%A4%E6%96%B7%E7%82%BA%E8%AC%80%E6%AE%BA-%E8%87%AA%E6%AE%BA%E6%A1%88/5388132,兩華人大西洋城酒店死亡 初步判斷為謀殺-自殺案,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,14/11/2025,https://www.singtaousa.com/5377099,屢生槍擊案屋崙天際線高中又出事 高中一男生中彈送院兩名少年被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,28/11/2025,https://www.singtaousa.com/5388132,兩華人大西洋城酒店死亡 初步判斷為謀殺-自殺案,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,1/12/2025,https://www.singtaousa.com/5390978,加州史德頓宴會廳槍擊案致四死十一傷其中三名兒童罹難,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,14/11/2025,https://www.stheadline.com/breaking-news/3517716/%E6%BE%B3%E9%96%80%E6%B0%B9%E4%BB%942%E5%A5%B3%E9%85%92%E5%BA%97%E7%88%AD%E5%9F%B7-%E4%B8%80%E4%BA%BA%E6%8D%B1%E5%88%80%E8%BA%AB%E4%BA%A1-%E4%B8%80%E4%BA%BA%E5%8F%97%E5%82%B7%E5%90%8C%E9%80%81%E9%99%A2,澳門?仔2女酒店爭執 一人捱刀身亡 一人受傷同送院,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,19/11/2025,https://www.stheadline.com/daily-hongkong/3519191/%E8%99%90%E6%AD%BB%E7%94%B7%E5%AC%B0%E5%A5%91%E7%88%B8%E5%9B%9A7%E5%B9%B4%E5%A5%91%E5%AA%BD%E7%9B%A33%E5%B9%B42%E6%9C%88,虐死男嬰契爸囚7年契媽監3年2月,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,24/11/2025,https://www.stheadline.com/zh-hans/columnists/stbusiness/501300222/%E8%B2%B4%E5%B7%9E%E7%8B%A0%E7%88%B6%E7%82%BA-%E7%A2%B0%E7%93%B7-%E8%A8%9B%E9%8C%A2-%E5%B0%873%E6%AD%B2%E5%A5%B3%E5%85%92%E6%8E%9F%E5%90%91%E5%A4%A7%E8%B2%A8%E8%BB%8A%E8%87%B4%E8%BC%BE%E6%96%83-%E5%B7%B2%E8%A2%AB%E5%9F%B7%E8%A1%8C%E6%AD%BB%E5%88%91,?州狠父?「 碰瓷 」?? ?3?女儿掟向大??致?? 已被?行死刑,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,13/11/2025,https://www.storm.mg/article/11080560,巴基斯坦首都連2起恐攻！保安「肉身阻擋」救了數百人，塔利班、印度、阿富汗互指責任| 林家群| 全解析,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,15/11/2025,https://www.storm.mg/article/11081157,科技夫妻失業釀滅門！他猛砍妻21刀、勒斃6個月兒孕妻生前貼文揭職場霸凌真相| 王宇薇 | 全解析,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,24/11/2025,https://www.wenweipo.com/a/202511/24/AP6923706ae4b087efb3cfd9fa.html,以空襲加沙24死87傷被指違反停火協議497次 - 要聞 - 香港文匯網,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,22/11/2025,https://www.wenxuecity.com/news/2025/11/20/126417794.html,以“?”?名的毒? 一位母?最?忍的清晨…,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,14/11/2025,https://www.worldjournal.com/wj/amp/story/121475/9136458,殺人刑滿35天後 台男又勒死女友,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,22/11/2025,https://www.worldjournal.com/wj/story/121470/9153584,紐約無證女駕駛撞死母女三人 被判三至九年監禁,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,22/11/2025,https://www.worldjournal.com/wj/story/121471/9153626,華男持槍闖臥室掃射「滅門報復」 6旬夫婦亡、幼女命危| 洛杉磯即時| 洛杉磯 | 世界新聞網,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,15/11/2025,https://www.worldjournal.com/wj/story/121473/9141083,南卡酒吧辦同學會遇槍擊釀4死15傷 疑衝突升級三方開槍,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,24/11/2025,https://www.worldjournal.com/wj/story/121475/9158291,台型男主廚殺死同居人 布局成「殉情」判無期定讞,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,12/11/2025,https://www.worldjournal.com/wj/story/121519/9131785?zh-cn,金山一家四口命案 53歲婦疑殺夫殺女後上吊 傳有財務問題,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://global.hk01.com/%E7%A4%BE%E4%BC%9A%E6%96%B0%E9%97%BB/60299508/%E5%B7%A5%E4%BA%BA%E6%B6%89%E6%B1%82%E5%A6%BB%E8%A1%8C%E6%88%BF%E4%B8%8D%E9%81%82-%E7%A7%B0%E6%84%BF%E4%BB%98%E6%AC%BE%E4%BA%A6%E8%A2%AB%E6%8B%92-%E7%BB%91%E5%A6%BB%E6%89%8B%E8%A7%81%E5%A5%B9%E7%9C%BC%E6%B3%9B%E6%B3%AA%E5%85%89%E4%B8%8B%E6%96%BD%E6%9A%B4,工人涉求妻行房不遂 ?愿付款亦被拒 ?妻手?她眼泛?光下施暴,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://hk.news.yahoo.com/%E5%B1%AF%E9%96%80%E5%AE%89%E5%AE%9A%E9%82%A8%E5%AE%9A%E7%A6%8F%E6%A8%93%E5%96%AE%E4%BD%8D%E8%B5%B7%E7%81%AB-%E5%A5%B3%E5%AD%90%E6%9C%89%E5%88%80%E5%82%B7%E9%80%81%E9%99%A2%E5%BE%8C%E4%BA%A1-%E8%AD%A6%E6%8B%98-1-%E7%94%B7%E6%B6%89%E8%AC%80%E6%AE%BA%EF%BD%9Cyahoo-010744678.html,屯門安定?定福樓單位起火 女子有刀傷送院後亡 警拘 1 男涉謀殺｜Yahoo,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://hk.on.cc/hk/bkn/cnt/news/20251201/bkn-20251201183003642-1201_00822_001.html,捆綁性侵燒炭威脅妻子 地盤工不認罪,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://hk.on.cc/hk/bkn/cnt/news/20251201/bkn-20251201194721576-1201_00822_001.html,精神分裂男涉斧頭劈斃老翁 被捕稱「天狼星人」叫他殺人,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://mtgamer.com/%E7%BB%BC%E5%90%88%E6%96%B0%E9%97%BB/%E5%B7%B4%E5%9F%BA%E6%96%AF%E5%9D%A6%E8%A5%BF%E5%8C%97%E9%83%A8%E4%B8%80%E5%90%8D%E8%AD%A6%E5%AF%9F%E5%9C%A8%E8%87%AA%E6%AE%BA%E5%BC%8F%E7%88%86%E7%82%B8%E8%A5%B2%E6%93%8A%E4%B8%AD%E5%96%AA%E7%94%9F/173032/,巴基斯坦西北部一名警察在自殺式爆炸襲擊中喪生,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://news.ebc.net.tw/news/society/525040,獨家／昏倒扛回我家！女模控攝影師性騷 驚恐：焦慮症發,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://news.mingpao.com/ins/%E6%B8%AF%E8%81%9E/article/20251201/s00001/1764574266378/%E4%B8%83%E6%97%AC%E7%BF%81%E8%A2%AB%E6%96%A7%E9%A0%AD%E6%96%AC%E6%96%83-%E8%A2%AB%E5%91%8A%E8%AD%A6%E8%AA%A1%E4%B8%8B%E7%A8%B1%E6%9C%89%E5%8F%97%E3%80%8C%E5%A4%96%E6%98%9F%E4%BA%BA%E3%80%8D%E6%8C%87%E4%BD%BF,七旬翁被斧頭斬斃 被告警誡下稱有受「外星人」指使 (15:54) - 20251201 - 港聞,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://news.mingpao.com/ins/%E6%B8%AF%E8%81%9E/article/20251201/s00001/1764584217133/%E5%9C%B0%E7%9B%A4%E5%B7%A5%E6%B6%89%E5%BC%B7%E5%A7%A6%E5%A6%BB%E5%AD%90%E5%8F%8A%E4%BC%81%E5%9C%96%E8%87%AA%E6%AE%BA-%E8%A2%AB%E5%91%8A%E8%AD%A6%E8%AA%A1%E4%B8%8B%E7%A8%B1%E6%83%B3%E3%80%8C%E5%9A%87%E4%B8%8B%E3%80%8D%E5%A6%BB%E5%AD%90%E5%86%80%E5%B0%8D%E6%96%B9%E5%8B%BF%E5%A4%96%E9%81%87,地盤工涉強姦妻子及企圖自殺 被告警誡下稱想「嚇下」妻子冀對方勿外遇 (18:17) - 20251201 - 港聞,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://news.mingpao.com/ins/%E6%B8%AF%E8%81%9E/article/20251202/s00001/1764638138564/%E5%B1%AF%E9%96%80%E5%AE%89%E5%AE%9A%E9%82%A8%E5%96%AE%E4%BD%8D%E8%B5%B7%E7%81%AB-%E5%A5%B3%E5%AD%90%E5%8F%97%E5%88%80%E5%82%B7%E9%80%81%E9%99%A2%E4%B8%8D%E6%B2%BB-%E7%94%B7%E5%8F%8B%E6%B6%89%E8%AC%80%E6%AE%BA%E8%A2%AB%E6%8D%95,屯門安定?單位起火 女子受刀傷送院不治 男友涉謀殺被捕 (09:20) - 20251202 - 港聞,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://news.mingpao.com/pns/%E6%B8%AF%E8%81%9E/article/20251202/s00002/1764608209958/%E6%93%AC%E8%AA%8D%E5%A4%B1%E5%B8%B8%E4%B8%8B%E8%AA%A4%E6%AE%BA-%E4%B8%8D%E7%8D%B2%E6%8E%A7%E6%96%B9%E6%8E%A5%E7%B4%8D-%E6%B6%BC%E4%BA%AD%E6%96%A7%E9%A0%AD%E7%A0%8D%E6%AD%BB%E8%80%81%E7%BF%81-%E8%A2%AB%E5%91%8A-%E5%A4%96%E6%98%9F%E4%BA%BA%E5%8F%AB,擬認失常下誤殺 不獲控方接納 涼亭斧頭砍死老翁 被告：外星人叫 - 20251202 - 港聞,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://news.tvb.com/sc/world/692e3abbada134dbdf311e0a/%E5%9B%BD%E9%99%85-%E7%BE%8E%E8%BB%8D%E6%9B%BE%E5%85%A9%E5%BA%A6%E6%94%BB%E6%93%8A%E7%96%91%E4%BC%BC%E9%81%8B%E6%AF%92%E8%88%B9%E6%AE%BA%E6%AD%BB%E7%94%9F%E9%82%84%E8%80%85-%E6%9C%89%E6%B0%91%E4%B8%BB%E9%BB%A8%E5%8F%83%E8%AD%B0%E5%93%A1%E8%B3%AA%E7%96%91%E7%8A%AF%E6%88%B0%E7%88%AD%E7%BD%AA,美軍曾兩度攻擊疑似運毒船殺死生還者 有民主黨參議員質疑犯戰爭罪,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://www.881903.com/news/local/2608049,屯門安定?有單位起火　女子有刀傷昏迷搶救後不治｜本地｜商業電台 881903,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://www.am730.com.hk/%E6%9C%AC%E5%9C%B0/%E5%B1%AF%E9%96%80%E5%AE%89%E5%AE%9A%E9%82%A8%E5%96%AE%E4%BD%8D%E8%B5%B7%E7%81%AB-%E5%A5%B3%E5%AD%90%E4%B8%AD%E5%88%80%E6%98%8F%E8%BF%B7%E9%80%81%E9%99%A2%E4%BA%A1%E7%94%B7%E5%8F%8B%E8%A2%AB%E6%8D%95/624027,屯門安定?單位起火 女子中刀昏迷送院亡男友被捕,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://www.chinapress.com.my/20251130/%E9%81%AD%E5%AE%B6%E6%9A%B4%E8%84%91%E7%BC%BA%E6%B0%A7%E8%A1%80%E7%AE%A1%E7%88%86%E8%A3%82-%E5%A5%B3%E6%98%9F%E5%8F%91%E4%B8%8D%E8%87%AA%E6%9D%80%E5%A3%B0%E6%98%8E/,遭家暴?缺氧血管爆裂 女星?“不自??明”,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://www.dotdotnews.com/a/202512/02/AP692e3383e4b0c32d4f61a2e1.html,屯門安定?定福樓單位起火一女昏迷身有刀傷送院搶救一男被捕- 港聞,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://www.hkcd.com.hk/hkcdweb/content/2025/12/02/content_8728326.html,屯門安定?有單位起火 一名女子死亡,,,
??Fire火暑熱,,,,,,,,,,,,,,,,,,,,,,,,,,治安異腦,2/12/2025,https://www.i-cable.com/%E6%96%B0%E8%81%9E%E8%B3%87%E8%A8%8A/415668/%E5%B1%AF%E9%96%80%E5%AE%89%E5%AE%9A%E9%82%A8%E5%96%AE%E4%BD%8D%E8%B5%B7%E7%81%AB-%E5%A5%B3%E4%BA%8B%E4%B8%BB%E6%AD%BB%E4%BA%A1-%E7%94%B7%E4%BA%8B%E4%B8%BB%E8%A2%AB%E6%8D%95,屯門安定?單位起火 女事主死亡、男事主被捕 列謀殺案交重案組調查,,,
